,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
50,2017-11-09 01:20:03,Do you trust that index as a signal?  CDX HY 5Y has crept a little higher but seems much more orderly / tame.  ,1,1,0,0,0,0,0.60905594,0.11644867,0.2744954,Pos,0.49260727,bergencapital
57,2017-09-30 20:12:01,There’s always a bull market somewhere.  ,0,1,0,0,1,2,0.03680599,0.13396007,0.82923394,Neu,-0.09715408,bergencapital
58,2017-09-30 20:11:01,"Betty, send us a live selfie of you in Puerto RICO  ",0,1,0,0,0,1,0.037512742,0.027090853,0.93539643,Neu,0.010421889,bergencapital
59,2017-09-30 20:08:03,Large enterprise doing well; small not. Driving divergence btw official and private PMI.  ,0,1,0,0,2,4,0.67973876,0.032263134,0.2879981,Pos,0.6474756,bergencapital
60,2017-09-30 20:07:00,"Hey Jenny, why aren’t you waste deep in sewage helping in PR?  Where you at?  ",0,1,0,1,0,1,0.033814218,0.084228806,0.881957,Neu,-0.05041459,bergencapital
61,2017-09-30 08:44:03,That gain averaged 2%. This is post WW2 data.  ,1,1,0,0,0,4,0.059354454,0.09038215,0.8502634,Neu,-0.031027697,bergencapital
62,2017-09-30 08:43:03,"Historically when S&P 500 has been up in both Aug & Sept, it has risen in px 81% of time for remainder of year.",1,1,0,1,9,16,0.94906974,0.023887819,0.027042437,Pos,0.9251819,bergencapital
64,2017-09-28 13:52:04,"""Now I Have Had Enough"" - Must Watch   via  ",1,1,0,0,2,4,0.05327303,0.082092285,0.8646347,Neu,-0.028819256,bergencapital
65,2017-09-21 10:39:05,Do you have his approval rating broken down by registered dems & republicans?  It's extremely bifurcated.  ,1,1,0,0,1,0,0.015173248,0.7696692,0.21515758,Neg,-0.7544959,bergencapital
66,2017-09-21 10:38:00,"S&P cuts China to A+ from AA-; Outlook ""Stable"".",0,1,0,0,1,3,0.83599615,0.124029525,0.039974287,Pos,0.71196663,bergencapital
68,2017-09-10 20:21:00,What's up with all of the fighter jets?,0,1,0,3,0,0,0.03342127,0.2737616,0.69281715,Neu,-0.24034032,bergencapital
73,2017-08-27 16:34:03,How many acting classes do you need to be a professional boxer?  ,0,1,0,0,0,2,0.035893936,0.05445871,0.9096474,Neu,-0.018564776,bergencapital
78,2017-08-15 11:49:03,What happened to tax reform in the US ?  Is that still on the agenda?  ,1,1,0,1,0,3,0.03426037,0.13750361,0.82823604,Neu,-0.10324324,bergencapital
79,2017-08-09 17:55:00,Is  the last Targaryen?,0,1,0,4,1,6,0.029465314,0.38031143,0.59022325,Neu,-0.3508461,bergencapital
81,2017-07-25 01:45:05," Are we heading into a relatively large ""risk-off"" event this quarter?",0,1,0,0,0,2,0.019928742,0.9121677,0.06790356,Neg,-0.892239,bergencapital
82,2017-07-20 14:00:00,"*GENUINE PARTS CUTS YEAR EPS VIEW.  amazon      Is ""amazoned"" or ""amazonable"" in the dictionary yet? $GPC $ORLY $GWW",0,1,0,1,0,0,0.12309129,0.025480311,0.8514284,Neu,0.09761098,bergencapital
83,2017-07-05 15:45:05,"Hearing Northern Trust Securities puts ""Fundamental, Trading & Technical Sell"" on $GPC. Hearing $86 PT. ""Still 20x EPS"" vs $AZO $ORLY $AAP",1,1,0,0,1,0,0.090752944,0.022847893,0.8863992,Neu,0.06790505,bergencapital
86,2017-06-12 12:41:01,"If the mega cap growth tech names pulled back 10%, cyclicals/value (industrials, fins, energy, etc) need to rally 4.5% to keep market flat.",1,1,0,0,5,9,0.88481873,0.05548556,0.05969568,Pos,0.8293332,bergencapital
87,2017-06-12 12:01:03,US tech stocks had an intraday trading range of 4.6% on Friday. The probability of such a wide range occurring is only 0.86%.,1,1,0,3,8,20,0.045064393,0.085419625,0.869516,Neu,-0.04035523,bergencapital
90,2017-05-07 03:20:03,I hope for their parents' sake they have a scholarship.  ,0,1,0,0,0,7,0.33692408,0.018921632,0.6441543,Neu,0.31800243,bergencapital
97,2017-04-08 13:57:05,She was trading on it. No?  ,1,1,0,0,0,0,0.036628697,0.05465522,0.9087161,Neu,-0.018026523,bergencapital
98,2017-04-08 13:56:04,Which of these do you find interesting?  ,0,1,0,1,0,0,0.038658533,0.035886414,0.9254551,Neu,0.002772119,bergencapital
100,2017-03-19 20:29:04,How much is this guy down over the last six months?  ,0,1,0,0,1,13,0.024409916,0.5179339,0.4576562,Neg,-0.493524,bergencapital
101,2017-03-18 07:22:00,How about implementing a 15-20% US corporate tax rate alongside of a 5% VAT tax?   taxreform NoBAT,0,1,0,0,0,1,0.09593813,0.016386466,0.8876754,Neu,0.07955167,bergencapital
102,2017-03-07 18:52:01, making markets FUN again!,0,1,0,0,0,2,0.11381504,0.023685584,0.8624994,Neu,0.09012946,bergencapital
103,2017-02-06 00:48:01,Lady GaGa is suiting up to run the Pat's offense in the 2nd half,0,1,0,2,3,7,0.23284476,0.011439783,0.7557155,Neu,0.22140497,bergencapital
110,2017-01-20 14:51:00,$TDG is the $VRX of the Aerospace industry per ,0,1,0,0,1,4,0.038023487,0.017563984,0.94441247,Neu,0.020459503,bergencapital
111,2017-01-20 14:47:05,"Rumor mill pushing Koch Industries for $IP $64/shr.  ""Unconfirmed""",1,1,0,2,3,4,0.0728847,0.04650851,0.8806068,Neu,0.026376192,bergencapital
113,2017-01-08 20:43:01,"Because of  policies Fiat will be investing $1BN in the US and creating ""2,000 jobs"" MAGA",0,1,1,0,5,6,0.25534,0.014167851,0.7304921,Neu,0.24117216,bergencapital
115,2017-01-06 10:18:05,"Is the PBoC bigger than the market?  Moving o/n deposit rates to 75%+? PBoC should read up on ""Black Wednesday""   ",0,1,1,0,10,9,0.11931746,0.02020706,0.8604754,Neu,0.099110395,bergencapital
117,2017-01-04 02:48:04,What stocks are most mispriced today If all of Byron Wien's predictions come true in 2017?  ,0,1,0,0,0,0,0.02949727,0.10564466,0.8648581,Neu,-0.07614739,bergencapital
