,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
67,2018-02-14 22:05:00,EDGAR still struggling under the weight of today’s filings. Like an old car that keeps stalling! Would think someone could fix this by now.,0,1,1,0,1,1,0.040672556,0.81758255,0.14174485,Neg,-0.77691,footnoted
87,2018-02-05 20:58:04, How long do you think it will be before we start seeing margin calls disclosed in Form 4s?,1,1,1,1,0,1,0.034890257,0.040768594,0.9243411,Neu,-0.0058783367,footnoted
90,2018-01-30 03:28:01, nope. Can’t say I have.,0,1,1,0,0,0,0.07675954,0.03332447,0.889916,Neu,0.04343507,footnoted
91,2018-01-20 19:39:05, thx! Will check it out.,0,0,1,0,0,0,0.045613207,0.0147963865,0.93959045,Neu,0.03081682,footnoted
94,2018-01-18 21:12:00,How low can it go? Am wondering if we’ll see a negative rate?  ,0,1,1,0,0,2,0.060129642,0.5231933,0.41667715,Neg,-0.46306366,footnoted
95,2018-01-16 20:59:01,Glad to see  making a commitment to more recycling. Should study  which only has recycling or composting in their outlets.  ,0,1,1,1,0,1,0.20278296,0.009355039,0.787862,Neu,0.19342792,footnoted
106,2017-12-22 21:22:04,Live-tweeting the pre-holiday fridaynightdump over  can sign up for the paid subscription feed here:  ,1,1,1,0,0,1,0.023841342,0.032752052,0.9434066,Neu,-0.00891071,footnoted
111,2017-12-08 22:41:01,Wonder if Macy’s new CEO will also get an armored vehicle and specially trained driver like Lundgren had?  ,1,0,1,1,2,5,0.07611321,0.018099656,0.90578717,Neu,0.05801355,footnoted
115,2017-12-08 20:56:00,The fridaynightdump is about to begin. We’ll be live tweeting over  You can subscribe to that feed here:  ,0,1,1,0,1,3,0.025122546,0.02963966,0.94523776,Neu,-0.004517114,footnoted
126,2017-11-08 21:05:04,    Ditto. Am confident you could come up with something good. Who’s in?,0,1,1,0,0,2,0.25359368,0.01988604,0.7265203,Neu,0.23370764,footnoted
128,2017-11-08 20:45:04,"  With so many people complaining and  about to scrap it, you’d think someone could come up with something halfway decent!",0,1,1,1,0,0,0.13466862,0.037009273,0.82832205,Neu,0.09765935,footnoted
143,2017-10-21 01:51:04, trying to buy tix for park in Tokyo and keep getting error message. Can someone help?,0,1,1,0,0,0,0.038511433,0.48524743,0.4762412,Neg,-0.446736,footnoted
145,2017-10-21 00:49:05, That’s fine if you want to read all the filings on your own. Or you can subscribe to my curated version.,0,1,1,2,0,1,0.03209333,0.024484275,0.9434224,Neu,0.0076090563,footnoted
149,2017-10-20 19:06:05," Trying to get recycling bins for my son’s school, but haven’t been able to get return call after 3 messages. Can you help?",1,1,1,1,0,0,0.0713102,0.11060184,0.81808794,Neu,-0.039291643,footnoted
153,2017-10-08 19:40:01,Hey  Ought to have been a sign last night  show letting people know parking is $30 before they're on a ramp with no exit!,1,1,1,0,0,0,0.04923395,0.0592386,0.8915274,Neu,-0.010004651,footnoted
154,2017-10-06 03:27:05," I can track actual portfolio in my brokerage acct, but not ""fantasy"" portfolio.  let's me do both.",0,0,1,0,0,1,0.04669072,0.021136178,0.9321731,Neu,0.025554543,footnoted
155,2017-10-06 03:26:02, I like the ability to have multiple portfolios on one page so I can track both real and watchlist in one place.,0,1,1,0,0,1,0.08974468,0.011614167,0.8986411,Neu,0.07813051,footnoted
158,2017-09-27 18:15:05,   Thanks. Will give it a try and let you know what I think.,0,1,1,0,0,1,0.09215053,0.017912496,0.8899369,Neu,0.07423803,footnoted
164,2017-09-22 23:40:05,Thanks. Will try it.  ,0,0,1,1,0,1,0.11591252,0.01523469,0.8688528,Neu,0.10067783,footnoted
171,2017-09-06 19:03:04, Been without internet for 3 days. Tech has been at my house yesterday and today and still can't resolve. Need help now!,1,1,1,1,0,0,0.022966294,0.6598145,0.3172192,Neg,-0.6368482,footnoted
172,2017-09-05 17:47:02,"Would think that the number of Legos in my house would have reversed this. Lego to Slash 1,400 Jobs After Sales Drop  ",1,0,1,0,2,4,0.0101368185,0.96562654,0.02423665,Neg,-0.9554897,footnoted
187,2017-05-19 21:42:01,"Seems like this might be a good night to dump something at the SEC, given current events. Still open for 45 more minutes. fridaynightdump",1,0,1,2,1,6,0.028355394,0.044638604,0.927006,Neu,-0.01628321,footnoted
195,2017-05-11 18:23:01,"Should investors pay for CEO’s plastic surgery and pet care? Apparently not, SEC says. $MDCA  ",1,1,1,0,3,1,0.06498789,0.023501731,0.91151035,Neu,0.04148616,footnoted
203,2017-05-09 23:21:04,I’d really love it if someone at the SEC would do something about useless exhibits like this.  ,0,1,1,0,0,3,0.044902883,0.055702806,0.89939433,Neu,-0.010799922,footnoted
204,2017-05-09 23:14:00,Bored with Comey already? You can read about the $YHOO Executive Incentive Plan.  ,1,0,1,2,3,11,0.042399094,0.028578732,0.9290222,Neu,0.013820361,footnoted
211,2017-05-08 02:16:04, Nope. You ought to be able to figure this out with ,0,0,1,0,0,0,0.16489463,0.015126147,0.8199792,Neu,0.14976847,footnoted
215,2017-05-08 01:58:03,"Quite a record! Can you guess the company? ""We have incurred net losses in each year since our inception in May 1999""",1,1,1,16,4,10,0.061040565,0.9081385,0.030820867,Neg,-0.84709793,footnoted
220,2017-05-06 06:30:02,I can’t believe that I’m still reading filings at this time of night! fridaynightdump,0,1,1,1,0,3,0.03346058,0.15319443,0.813345,Neu,-0.11973385,footnoted
229,2017-05-04 23:21:03,Kind of strange that the SEC can’t find a picture of its new chairman.    Plenty available on the Google.,0,0,1,0,0,1,0.025773449,0.06355372,0.91067284,Neu,-0.03778027,footnoted
236,2017-05-02 15:27:04,Should the SEC really be measuring markets by  of IPOs OR quality of those going public? Seems a bit off to me.  ,0,1,1,0,0,1,0.030881327,0.10045037,0.86866826,Neu,-0.06956904,footnoted
244,2017-04-28 00:58:00,Anyone seen any discussion of the charge that $GHC will be taking by selling Kaplan to ,1,1,1,0,0,1,0.02273898,0.03715378,0.9401072,Neu,-0.0144148,footnoted
246,2017-04-27 01:33:01, Really shameful! It’s called stealing and it ought to be treated as such!,1,0,1,1,0,6,0.025083298,0.60201323,0.37290344,Neg,-0.5769299,footnoted
252,2017-04-14 17:39:00,"With markets closed today and proxy season in full swing, it may just be the ""mother of all"" at the fridaynightdump!",1,0,1,0,2,7,0.034585234,0.10201905,0.86339575,Neu,-0.06743382,footnoted
282,2017-02-14 17:48:02,"Better than chocolate? If tradition holds, today will be the single busiest day for SEC filings! valentines",0,1,1,2,4,11,0.03562994,0.064604245,0.8997658,Neu,-0.028974306,footnoted
288,2017-02-03 23:10:05, Can seriously only imagine the mess that this would lead to if small-fry investors allowed to take these risks.,1,0,1,0,1,0,0.024988411,0.6243357,0.35067582,Neg,-0.5993473,footnoted
292,2017-02-03 22:27:04, Wondering if SEC comment letters might be next!,0,1,1,0,0,1,0.02976664,0.068554595,0.9016788,Neu,-0.038787954,footnoted
297,2017-02-03 19:49:00,Financial advisors who prey on people need to send their thank you notes to  How many in her district will get fleeced?,1,1,1,0,1,1,0.019369528,0.7181018,0.26252866,Neg,-0.69873226,footnoted
299,2017-02-03 19:36:02, Nope. Will have to read them!,0,0,1,0,0,0,0.028663324,0.06466619,0.9066705,Neu,-0.036002867,footnoted
304,2017-02-02 19:10:01,Should also point out  story on earnings calls and   ,0,0,1,0,1,2,0.037641045,0.031368718,0.9309902,Neu,0.006272327,footnoted
309,2017-01-30 22:16:05,"  may have a better idea. Or, LinkedIn. Sure lots are leaving that don’t warrant a press release.",0,1,1,1,0,0,0.09535814,0.045434617,0.8592073,Neu,0.049923524,footnoted
316,2017-01-29 14:05:02,Thanks  and  for committing $1 million to  over next 4 years. Will be using  exclusively now! resist,0,1,1,0,1,7,0.48009557,0.008313683,0.5115907,Neu,0.47178188,footnoted
321,2017-01-26 23:49:03,I can use something like this. Just contributed!  ,1,0,1,0,0,0,0.14581382,0.012925758,0.84126043,Neu,0.13288806,footnoted
323,2017-01-26 18:09:03, Thanks. What do you make of claims of fake accounts? Trying to figure out what biz model would be.,0,1,1,2,0,0,0.03292616,0.07868701,0.88838685,Neu,-0.04576085,footnoted
336,2017-01-24 23:02:03,"I knew you would know, Nell! EPAfreeze  ",1,0,1,0,0,2,0.073263004,0.019955939,0.9067811,Neu,0.053307064,footnoted
354,2017-01-18 20:15:05,Seriously! Just amazed that this can be said with a straight face!  ,1,0,1,0,0,1,0.112935916,0.04022355,0.84684056,Neu,0.07271236,footnoted
355,2017-01-18 20:13:05,Can you spell hypocrite?  ,0,0,1,1,0,0,0.030168906,0.22697993,0.74285114,Neu,-0.19681102,footnoted
374,2017-01-09 17:34:05,That’s not to say that current disclosure rules are perfect. But would be nice to get input from someone who actually reads filings.,0,1,1,0,0,2,0.06622037,0.019302456,0.91447717,Neu,0.046917915,footnoted
381,2017-01-04 20:38:02,Interesting proposal on $WFM proxy on food waste. Something that  would be interested in. See pg. 36  ,0,1,1,0,0,1,0.095202364,0.012099681,0.892698,Neu,0.08310268,footnoted
