,date,tweet,past_tense,present_tense,future_tense,replies_count,retweets_count,likes_count,pos_score,neg_score,neutral_score,sentiment,Sentiment_Score,user
184,2018-03-18 00:30:05,"""I alone can fix it.""  ",0,0,1,0,1,9,0.27284163,0.04249067,0.68466777,Neu,0.23035097,ivanthek
194,2018-03-17 14:34:03," ""I'll take the coop!""",0,0,1,1,0,0,0.19224285,0.036578026,0.7711792,Neu,0.15566482,ivanthek
211,2018-03-17 02:39:00,McCabe will get the best pro bono legal advice money can buy.,0,0,1,2,2,11,0.31353185,0.012068458,0.6743997,Neu,0.3014634,ivanthek
231,2018-03-16 19:34:01,  No lawyer will take that case.,0,0,1,0,0,0,0.030772446,0.07361794,0.89560956,Neu,-0.042845495,ivanthek
239,2018-03-16 14:50:00," Frankly, the REPLY BLOCK feature should be available to anyone.  cc:   (and  for old times' sake)",0,0,1,0,1,10,0.047885288,0.01939137,0.93272334,Neu,0.028493918,ivanthek
240,2018-03-16 14:46:00,"If Twitter wants to exempt  from its content policies (which it should), then it should also prevent him from blocking people from seeing his tweets. They should create a REPLY BLOCK instead, that allows read-only access for trolls.",0,1,1,4,1,22,0.03151975,0.22577046,0.74270976,Neu,-0.1942507,ivanthek
241,2018-03-16 14:42:01,We should give them time to get up to speed on the facts.  RUSSIA OPENS CRIM.INVESTIGATION INTO Y.SKRIPAL MURDER ATTEMPT,0,0,1,2,0,3,0.062813394,0.10508382,0.8321028,Neu,-0.04227043,ivanthek
247,2018-03-16 12:55:04,"This is no big deal. We'll just get Congress to pass legislation that will protect investors. Oh, wait.  ",0,1,1,0,0,7,0.06643347,0.040386282,0.89318025,Neu,0.026047185,ivanthek
271,2018-03-15 18:43:04,"During halftime in the locker room, Penn's basketball team will be studying for midterms.  MarchMatness",0,1,1,3,1,10,0.020882007,0.16741906,0.8116989,Neu,-0.14653705,ivanthek
274,2018-03-15 18:00:03,"The collusion that will damage Trump is the one his business engaged in to launder money and evade taxes, IMO.",1,1,1,11,4,45,0.024717456,0.3417516,0.633531,Neu,-0.31703416,ivanthek
283,2018-03-15 14:06:00, My feelings as of *right now* will never need to be revised.,1,0,1,0,0,2,0.037367027,0.036172155,0.9264608,Neu,0.001194872,ivanthek
285,2018-03-15 13:55:02," Based on her remarks yesterday, I'd say Haley was key.",1,0,1,1,2,14,0.34529507,0.016664257,0.63804066,Neu,0.3286308,ivanthek
299,2018-03-14 21:35:03," I'd have to be convinced of rehabilitation (which is a very high bar). Kudlow is 23 years clean and sober, and has had a successful post-addiction career. His prior addiction isn't the reason I'd prefer someone else in that job.",1,1,1,1,0,2,0.084019236,0.030250458,0.88573027,Neu,0.053768776,ivanthek
304,2018-03-14 19:46:00, You might want to have them fix the typo!  ,0,0,1,1,0,0,0.05601425,0.06937668,0.87460905,Neu,-0.013362426,ivanthek
312,2018-03-14 17:40:03,"Kudlow will get to defer all those capital gains on his GE stock. Oh, wait.",0,0,1,3,1,25,0.049348712,0.13569789,0.8149534,Neu,-0.086349174,ivanthek
313,2018-03-14 17:24:04,Kudlow will blow away Navarro's trade arguments in the Oval Office. Then Navarro's ideas will be deployed. Thank you for playing.,1,1,1,2,3,12,0.10710179,0.020819694,0.87207854,Neu,0.0862821,ivanthek
318,2018-03-14 16:43:04, Hard for me to believe she'd settle the civil charges if criminal ones were pending.,1,1,1,1,0,1,0.055856172,0.46927372,0.47487018,Neu,-0.41341755,ivanthek
338,2018-03-14 03:19:03,Trump should have gone to Wisconsin—instead.,1,0,1,2,1,8,0.06462806,0.14061777,0.79475415,Neu,-0.075989716,ivanthek
351,2018-03-13 21:49:04,VA Secretary should be a woman. There's never been one.  ,1,1,1,6,0,5,0.030940127,0.09585188,0.873208,Neu,-0.06491175,ivanthek
357,2018-03-13 20:17:03," They think what will happen is also the scenario they want, which is optimistic.",0,1,1,0,0,0,0.100173816,0.02130703,0.8785192,Neu,0.07886679,ivanthek
358,2018-03-13 20:16:01, That what someone thinks should happen will happen.,0,1,1,0,0,0,0.0357148,0.07915738,0.88512784,Neu,-0.04344258,ivanthek
361,2018-03-13 19:50:01,Wait 'til he finds out he can't deduct them.  ,0,1,1,2,9,45,0.03267697,0.26077533,0.70654774,Neu,-0.22809836,ivanthek
367,2018-03-13 19:00:01, Can you please confirm that there is no minimum tenure requirement to keep the tax deferral benefit of working for the White House under IRC §1043?,0,1,1,1,0,0,0.036916945,0.020879209,0.9422039,Neu,0.016037736,ivanthek
380,2018-03-13 15:59:01,The scab would prefer to go with the bandaid.  ,0,0,1,1,0,8,0.03275973,0.03415737,0.9330829,Neu,-0.0013976395,ivanthek
385,2018-03-13 13:53:02,"Trump voters, categorized:  -Hillary haters  -Protest voters, who never thought this clown would win  -People who now realize they were conned  -People who won't admit they were conned  -People who still can't see they were conned",1,1,1,11,31,151,0.025895301,0.47483268,0.4992721,Neu,-0.4489374,ivanthek
407,2018-03-13 00:45:05,Ice cream will unite us.,0,0,1,6,0,4,0.22320814,0.015743429,0.76104844,Neu,0.20746471,ivanthek
410,2018-03-12 23:48:00,"I suppose one possible reason would be that they think BRCM redomiciling to the US would foreclose a CFIUS-based rejection, although that would call into question the efficacy of the current order, too.",0,1,1,1,1,4,0.085742906,0.14842248,0.7658346,Neu,-0.062679574,ivanthek
412,2018-03-12 23:39:00,"Here's what I'd like to know:  Since there was no merger agreement between Qualcomm and Broadcom, and closing requires Trump Admin approval anyway, why did Trump take a pre-emptive step to kill the deal?",1,1,1,10,0,6,0.039600283,0.17056426,0.7898354,Neu,-0.13096398,ivanthek
416,2018-03-12 22:58:01,Obviously Trump can (will?) express to his base the rejection of the Broadcom deal in nationalistic terms.,0,0,1,2,0,0,0.13526016,0.029854594,0.83488524,Neu,0.10540557,ivanthek
421,2018-03-12 19:25:03,WHOA. Sarah Sanders referenced the Constitution as a check on process. Trump will be livid.,1,0,1,0,0,9,0.040710337,0.45909435,0.50019526,Neu,-0.41838402,ivanthek
442,2018-03-12 13:08:02,"""Harvey, could you come down to my office, please? We need to talk.""  ""Be right there, Lloyd.""",0,1,1,2,1,11,0.040936355,0.05436011,0.9047035,Neu,-0.013423756,ivanthek
446,2018-03-12 00:59:02,How tf will our schools improve with this dope running the Department of Education?  ,0,1,1,11,8,60,0.16156416,0.013469687,0.82496613,Neu,0.14809448,ivanthek
452,2018-03-11 22:27:03,That LIU-Brooklyn upset over Villanova will be epic.,0,0,1,0,1,8,0.08637714,0.1068103,0.8068126,Neu,-0.020433165,ivanthek
460,2018-03-11 13:57:01,He confirms he's trying to add another lawyer. I know one who will take the job.  ,0,1,1,4,5,11,0.08708181,0.037493233,0.8754249,Neu,0.04958858,ivanthek
472,2018-03-10 14:01:00,   When will we see across-the-board fiduciary standards for FAs? Next Dem administration?,0,0,1,1,0,1,0.033716463,0.029251602,0.9370319,Neu,0.004464861,ivanthek
474,2018-03-10 04:05:00,"“The Trump presidency is entering a new phase—one in which Trump is feeling liberated to act on his impulses.”  NEW phase? Shirley, you must be joking.  ",1,1,1,2,1,8,0.08071221,0.056737516,0.8625502,Neu,0.02397469,ivanthek
480,2018-03-09 21:33:04," If I promise not to @ reply him, will you please unblock me from ",0,1,1,0,0,0,0.025275663,0.18606134,0.788663,Neu,-0.16078568,ivanthek
484,2018-03-09 20:52:01,The NYSE floor will miss you   ,0,0,1,0,2,22,0.05206548,0.6409137,0.3070208,Neg,-0.58884823,ivanthek
486,2018-03-09 20:17:05,I'm told this tweet may have been discussed in parts of Goldman Sachs yesterday. Cannot confirm.  ,1,1,1,1,4,16,0.02699098,0.18133849,0.7916705,Neu,-0.15434751,ivanthek
490,2018-03-09 19:51:03,Feels like the Trump tariff exemptions will quickly dissolve into relationship candy to toss at our allies (like paper towels).,0,0,1,2,0,17,0.05880826,0.2507456,0.69044614,Neu,-0.19193733,ivanthek
494,2018-03-09 18:37:05,Here is the actual detailed language of the carefully thought through steps the US is taking to ensure tariff-exempted Canada and Mexico will not allow trans-shipped steel into the US.  ,1,1,1,2,3,15,0.05775568,0.01396308,0.9282812,Neu,0.043792598,ivanthek
519,2018-03-09 12:03:03,The compensation structure for this job will be interesting.  ,0,0,1,0,0,4,0.06864303,0.01998371,0.9113732,Neu,0.048659325,ivanthek
530,2018-03-08 20:25:04,The reveal for Al Capone's empty safe will  have been more entertaining.  ,1,0,1,2,0,8,0.06255374,0.070211895,0.86723435,Neu,-0.007658154,ivanthek
547,2018-03-08 14:48:04,Cramer should walk over to the Cigna post and buy it on live TV.  ,0,0,1,6,0,4,0.08754185,0.010085732,0.90237236,Neu,0.07745612,ivanthek
548,2018-03-08 14:33:00,Question for Cigna CEO: How will consumers know the Express Scripts deal was good for them?,1,0,1,1,0,2,0.065498084,0.023074104,0.9114278,Neu,0.04242398,ivanthek
550,2018-03-08 14:14:00,"She will never, ever, ever adopt cryptocurrency as a medium of exchange.  ",0,0,1,0,0,21,0.023058787,0.03407147,0.9428697,Neu,-0.011012685,ivanthek
558,2018-03-08 03:25:02,I'm watching with interest the lawyer of a porn star on MSNBC. I won't even watch The Bachelor.,0,1,1,2,1,15,0.033330604,0.05757662,0.9090928,Neu,-0.024246015,ivanthek
571,2018-03-07 19:08:03,CNBC market pundit objects to market's binary BUY or SELL. Thinks it should be something in between.  ,0,1,1,3,0,4,0.041856624,0.108476415,0.84966695,Neu,-0.06661979,ivanthek
585,2018-03-07 14:29:00,"Stormy Daniels to Gary Cohn: ""You couldn't give me a heads- up?""",0,0,1,1,1,6,0.042547353,0.09962481,0.8578279,Neu,-0.05707746,ivanthek
596,2018-03-07 12:03:02,Editor humor.  Dell's XPS 13 (2018) is easily one of the best laptops you can buy    ,0,1,1,1,3,6,0.33064154,0.00969307,0.65966547,Neu,0.32094848,ivanthek
617,2018-03-06 23:20:05,"""Peter Navarro couldn't get a job at Goldman if his life depended on it.""— ",1,0,1,2,1,15,0.03301348,0.058306307,0.90868026,Neu,-0.025292825,ivanthek
624,2018-03-06 21:03:03,You can see by how he struggles with easy/planted questions that he will never do a true press conference ever again.,0,1,1,2,4,10,0.032280937,0.08832548,0.8793935,Neu,-0.05604454,ivanthek
625,2018-03-06 20:45:05,After the press conference the Swedish PM will assemble an IKEA dresser in under three minutes.,0,0,1,1,2,13,0.023038242,0.039713338,0.93724847,Neu,-0.016675096,ivanthek
657,2018-03-06 02:13:05, I might have to agree with you on this one.,0,0,1,0,0,2,0.1087961,0.15000112,0.7412028,Neu,-0.041205026,ivanthek
667,2018-03-05 23:27:02,This doofus is going to testify because he won't last long in prison.,0,1,1,2,0,17,0.04147356,0.08713824,0.87138826,Neu,-0.045664683,ivanthek
672,2018-03-05 21:44:01,NARRATOR: He will testify.  ,0,0,1,0,0,6,0.047842953,0.03452922,0.91762775,Neu,0.013313733,ivanthek
674,2018-03-05 21:25:02,Those WH officials must’ve felt right at home.  ,1,0,1,0,1,8,0.17851585,0.043314442,0.7781697,Neu,0.13520141,ivanthek
687,2018-03-05 18:28:02,Flipping Cohen would be Game Over.,0,1,1,6,0,22,0.034207,0.054791283,0.91100174,Neu,-0.020584282,ivanthek
701,2018-03-04 23:06:02,Tonight I'll be wearing Levi Strauss   AcademyAwards2018,0,1,1,2,1,6,0.06536894,0.019129276,0.9155018,Neu,0.046239667,ivanthek
706,2018-03-03 19:40:01,"I see sporadic references to tariffs triggering inflation. Unless you're arguing Trump's move will trigger an ongoing, spiraling cycle of retaliatory tariffs, I don't see how the one-time shock produces inflation.",0,1,1,6,0,7,0.04738933,0.39766404,0.55494666,Neu,-0.3502747,ivanthek
709,2018-03-03 17:49:00,"If a bunch of steel company execs and hack economic advisors can manipulate Trump like this, imagine what the Russians could do. Oh, wait.",0,0,1,2,11,46,0.032775458,0.13224535,0.8349792,Neu,-0.099469885,ivanthek
710,2018-03-03 17:33:02,"For those of us who used to watch Lou Dobbs do serious business reporting on CNN, you could substitute ""Sessions"" with ""Lou Dobbs"" here.  ",1,1,1,2,3,12,0.024079837,0.07288705,0.90303314,Neu,-0.04880721,ivanthek
713,2018-03-03 16:02:02,"Someday we'll look back on this, and it will all seem funny.  [Ed. note: Today is not that day.]    ",0,1,1,1,0,9,0.02876269,0.06643452,0.90480286,Neu,-0.037671827,ivanthek
715,2018-03-03 15:43:03,Maybe the next polling data will convince him.  ,0,0,1,0,1,4,0.27271962,0.015037921,0.7122425,Neu,0.2576817,ivanthek
721,2018-03-02 22:25:00,"""The distractions will continue until the witch hunt ends.""",0,1,1,0,1,13,0.03347363,0.7421194,0.224407,Neg,-0.70864576,ivanthek
722,2018-03-02 22:01:05, Which allowed the president to hand pick the successor who would ultimately pardon him.,1,0,1,1,4,26,0.10893632,0.020916145,0.87014747,Neu,0.088020176,ivanthek
736,2018-03-02 14:09:02,Will they still pay interest on excess reserves?  ,0,1,1,0,0,5,0.031385124,0.17329186,0.7953231,Neu,-0.14190674,ivanthek
743,2018-03-02 02:37:02,   Nice reporting today  I hope one of you is going to this presentation. I would hope some questions about lending practices will be asked.   ,1,1,1,0,0,1,0.06991428,0.01904703,0.91103864,Neu,0.050867252,ivanthek
749,2018-03-01 20:57:00,CAN you believe this?  ,0,0,1,1,0,2,0.07271162,0.024399254,0.9028892,Neu,0.048312362,ivanthek
751,2018-03-01 19:31:04,Donald Trump should read an economics book.  NARRATOR: AYFKM?,0,0,1,4,4,15,0.03673756,0.04304454,0.92021793,Neu,-0.00630698,ivanthek
754,2018-03-01 17:00:00,"It's kind of odd that Mooch is going after Kelly on holding up his Skybridge closing. Makes me think he might be making excuses for a deal that can't get done anyway, either because of business deterioration or buyer inability to close.",1,1,1,2,0,8,0.014924744,0.8919999,0.0930754,Neg,-0.87707514,ivanthek
781,2018-03-01 12:11:03,This is why Mr. Baccardax will be late for work--&gt;  ,0,1,1,0,0,1,0.025536586,0.40277457,0.5716889,Neu,-0.37723798,ivanthek
783,2018-03-01 12:04:05,One of the interesting features of the Spotify listing is that research can be disseminated with no blackout period. I expect there to be big bank research from any firm that wants to provide IB services to the company.,1,1,1,0,0,1,0.4220394,0.008603203,0.5693574,Neu,0.41343617,ivanthek
801,2018-02-28 23:20:03, They should be banned. We know that 2A doesn't prevent a ban based on SCOTUS inaction.,1,1,1,1,0,0,0.042295493,0.097293906,0.86041063,Neu,-0.054998413,ivanthek
809,2018-02-28 21:39:04,"""we will work together in the future""  Common defense?  ",0,0,1,2,0,4,0.23897518,0.00951252,0.7515123,Neu,0.22946267,ivanthek
810,2018-02-28 21:36:03,"With the its Communicaitions Director gone, I'm afraid the White House briefings will be less informative.",1,1,1,5,1,18,0.020120984,0.6431998,0.3366792,Neg,-0.6230788,ivanthek
817,2018-02-28 20:43:05," If we didn't learn from the DACA meeting, we never will.",1,0,1,1,2,30,0.0696179,0.059665415,0.8707167,Neu,0.009952482,ivanthek
825,2018-02-28 18:25:01," Here we go.  FWIW, Trump can't pardon NY state criminals.  ",0,1,1,1,0,0,0.047176745,0.40972325,0.54309994,Neu,-0.3625465,ivanthek
828,2018-02-28 18:14:03,"As I predicted years ago, content owners are taking control of their own distribution. This will ultimately result in the need to consolidate disparate streaming engines into a virtual cable box.  ",1,1,1,7,2,18,0.053189944,0.020320935,0.9264892,Neu,0.03286901,ivanthek
834,2018-02-28 15:32:00, Was this really the best you could come up with?,0,0,1,1,0,0,0.065987185,0.031231396,0.9027814,Neu,0.03475579,ivanthek
836,2018-02-28 15:11:03,"I generally eschew ""Can you imagine if Obama..."" memes, but if Obama's NSA Director said something like this, the outrage would be justifiably loud. this is unf'ing believable.  ",1,1,1,2,5,14,0.024962623,0.61676264,0.3582748,Neg,-0.59180003,ivanthek
851,2018-02-28 13:44:02,"Reiterating my long-held position:  The Volcker Rule should only apply to FDIC-insured legal entities, not every part of a bank holding company.",0,1,1,5,3,10,0.031702857,0.030932209,0.93736494,Neu,0.00077064894,ivanthek
859,2018-02-28 00:08:01, Tonight would be a good night for an  interview.,0,0,1,0,0,2,0.09463062,0.022066113,0.8833032,Neu,0.07256451,ivanthek
870,2018-02-27 11:11:02, I couldn't tell whether Ajit Pai answered your question.,1,0,1,1,0,0,0.04758755,0.08083825,0.8715742,Neu,-0.033250697,ivanthek
880,2018-02-26 04:43:00,Wolff simply should have told the interviewer that he was going into a tunnel and was losing reception.  ,1,1,1,1,0,12,0.01268725,0.9101668,0.07714591,Neg,-0.89747953,ivanthek
882,2018-02-26 01:14:00, Wade. You can't laugh then scold. That's not how it works.,0,1,1,1,0,0,0.02789112,0.4465199,0.525589,Neu,-0.41862878,ivanthek
899,2018-02-25 19:08:04,"  Thanks. I'll check it out.  Has anyone deployed an anti-counterfeiting application yet for, say, high-end goods or pharmaceuticals?",1,1,1,1,0,0,0.085204616,0.015655164,0.89914024,Neu,0.069549456,ivanthek
902,2018-02-25 17:33:03," BK, What would you say is the best commercial current application of blockchain technology (outside of token trading)?",0,1,1,1,0,4,0.15673928,0.00797915,0.8352816,Neu,0.14876013,ivanthek
904,2018-02-25 16:29:04,"So many people are going to look back and find themselves on the wrong side of history, and they will ask themselves, ""WTF was I thinking?""",1,1,1,12,5,49,0.023800544,0.6621507,0.31404874,Neg,-0.6383501,ivanthek
926,2018-02-24 23:49:03,"I would've gone with ""Stone cold.""  ",1,1,1,2,4,18,0.058693804,0.2165289,0.7247773,Neu,-0.1578351,ivanthek
960,2018-02-24 15:22:04,"Obviously, Adobe will now raise the cost of software for converting PDFs to Word and Excel documents. $ADBE  ",0,1,1,1,6,12,0.43916684,0.010026098,0.5508071,Neu,0.42914075,ivanthek
962,2018-02-24 12:37:01,"""...journalists would do well to remind their readers and audiences what the [NRA] actually is, and what motivates them: Money.""— on the NRA's media attacks in the face of Gen Z Spring.  ",0,1,1,2,14,25,0.049823727,0.031183144,0.9189931,Neu,0.018640583,ivanthek
973,2018-02-23 21:14:02,Mueller's acute ability to detect lying in interviews obviously means that there is N. F. W. that Trump will ever utter a word in an investigative interview.,0,1,1,3,3,26,0.036464587,0.14108485,0.8224505,Neu,-0.10462026,ivanthek
974,2018-02-23 21:04:05,Manafort might be safer in prison.,1,0,1,4,2,25,0.07354544,0.17518319,0.75127137,Neu,-0.10163775,ivanthek
979,2018-02-23 19:16:04,"Obviously, a reporter will ask about Australia's strict gun control laws.",0,0,1,0,0,2,0.04777383,0.102500215,0.8497259,Neu,-0.054726385,ivanthek
984,2018-02-23 18:30:03," Serious question: How could Manafort have any information on the transition, when he was gone way before the election?",1,0,1,0,0,0,0.029490622,0.16452605,0.80598336,Neu,-0.13503543,ivanthek
994,2018-02-23 15:46:05,"Next time we hit the zero-lower-bound in interest rate policy, quantitative easing will be deployed with hallucinogenic meds.  ",1,0,1,0,0,6,0.14841712,0.015530549,0.83605236,Neu,0.13288656,ivanthek
996,2018-02-23 15:39:04, Yep. He would soon leave for Lehman Brothers M&A.,0,0,1,0,0,0,0.020361193,0.06142436,0.91821444,Neu,-0.041063167,ivanthek
1000,2018-02-23 15:20:00,"JUST IN: Paul Manafort considers flipping, and going into the witness protection program somewhere where he won't stand out.  ",0,1,1,5,0,25,0.035513405,0.052308545,0.91217804,Neu,-0.01679514,ivanthek
1021,2018-02-23 05:24:00,Pulling the ladder up wherever they can.  ,0,1,1,0,1,5,0.04809672,0.035278935,0.91662437,Neu,0.012817785,ivanthek
1041,2018-02-23 02:33:05,"What is the purpose of this tweet? This is like ""I know you are, but what am I?"" There are so many more substantive responses she could tweet. smh.  ",0,1,1,6,1,20,0.025171962,0.07862359,0.8962044,Neu,-0.05345163,ivanthek
1042,2018-02-23 01:52:05,Maybe this will speed up renovation of the Walled-off Astoria Hotel.  ,0,0,1,2,0,8,0.62931466,0.013173036,0.35751235,Pos,0.6161416,ivanthek
1046,2018-02-22 21:55:05,"Reminder: If you @ me from a locked account that I don't follow, I will not see your tweet.",0,1,1,1,0,2,0.02264532,0.28047928,0.6968754,Neu,-0.25783396,ivanthek
1062,2018-02-22 19:06:01," You know, I've kept quiet about this, but I really think crime scene and injury photos would go a long way here. Hoever, I'm not sure how I'd feel about that as a parent or next of kin.",1,1,1,0,0,1,0.052544776,0.050707128,0.8967481,Neu,0.0018376485,ivanthek
1064,2018-02-22 19:00:02,"""The organ looked like an overripe melon smashed by a sledgehammer, with extensive bleeding. How could a gunshot wound have caused this much damage?""    ",1,1,1,2,5,5,0.0452454,0.5978257,0.35692886,Neg,-0.5525803,ivanthek
1066,2018-02-22 18:44:04,Just noticed TweetDeck will no longer permit you tweet on multiple accounts simultaneously. I assume this is an anti-bot move.,1,1,1,0,0,6,0.032764155,0.20050552,0.7667303,Neu,-0.16774137,ivanthek
